gen,AVG,MIN,MAX
508,0.259116667,0.25318,0.265612333
509,0.264388333,0.257269667,0.268888333
510,0.272140667,0.263236333,0.279531333
511,0.278398667,0.270996333,0.284854
512,0.283477667,0.277629333,0.292663333
513,0.289153333,0.282028667,0.295731333
514,0.295322667,0.286988333,0.301560333
515,0.301329667,0.293320333,0.307910667
516,0.301949667,0.289274333,0.307972667
517,0.306949667,0.300899,0.310553
518,0.311390333,0.306693667,0.317404667
519,0.060032,0.058016367,0.060617567
520,0.060630067,0.059608167,0.061282433
521,0.061201667,0.0604284,0.062357667
522,0.310819667,0.299544667,0.316163333
523,0.315279,0.309911333,0.321228
524,0.319232,0.314240333,0.324463
525,0.302832,0.29135,0.308084333
526,0.307614667,0.300549,0.311216667
527,0.312252,0.307402,0.317678
528,0.161057,0.158119333,0.163777667
529,0.163194667,0.159429333,0.165418
530,0.165001,0.162272667,0.166870667
531,0.265846667,0.261740333,0.273898
532,0.271159667,0.263287333,0.277015667
533,0.276382333,0.268495667,0.279967333
534,0.158968333,0.156700333,0.162720333
535,0.161159667,0.158387333,0.163332667
536,0.163216667,0.160645333,0.164875667
537,0.295037,0.287757333,0.297983333
538,0.298549,0.294916667,0.303886333
539,0.302909,0.298006,0.307831667
540,0.158657667,0.155291,0.161339
541,0.160894333,0.158165333,0.162568
542,0.162507,0.160521,0.164638667
543,0.094137133,0.092241833,0.095785567
544,0.0952214,0.0940002,0.0964279
545,0.096313,0.095035633,0.097514667
546,0.0712376,0.069099967,0.071972933
547,0.071912267,0.071685433,0.072618767
548,0.072344433,0.071711,0.073064533
549,0.286675667,0.280698667,0.294467333
550,0.293527667,0.285542,0.303136333
551,0.300779667,0.294049667,0.30725
552,0.061488933,0.0600743,0.063079533
553,0.062529633,0.061077833,0.0636513
554,0.063427133,0.0621762,0.063799
555,0.273758667,0.267674333,0.280521667
556,0.278853,0.272787667,0.284314
557,0.283421,0.278702667,0.287489
558,0.136206667,0.130171667,0.138753667
559,0.138166,0.135075667,0.139265
560,0.139555667,0.138039667,0.141585667
561,0.230856,0.228022333,0.240281333
562,0.237402,0.229524667,0.245011
563,0.243594333,0.232862667,0.250957667
564,0.170829333,0.167572667,0.174225333
565,0.173492,0.169385,0.175051667
566,0.174831333,0.172552667,0.176304667
567,0.317832667,0.306948,0.327363667
568,0.324669667,0.316751,0.333407
569,0.332206333,0.321217,0.338090333
570,0.099100067,0.096235467,0.102311067
571,0.1014503,0.098913767,0.1031087
572,0.102753067,0.100260733,0.1031907
573,0.287133,0.277927333,0.294022
574,0.293843333,0.287356,0.300169333
575,0.299632667,0.292205667,0.309846
576,0.102507733,0.100295,0.103621733
577,0.103518767,0.102092267,0.104710167
578,0.104267233,0.103194933,0.1056725
579,0.304110333,0.295698,0.309130333
580,0.309172,0.301858,0.317965333
581,0.314758,0.308144,0.318854667
582,0.175055,0.170149,0.178723333
583,0.178004667,0.173433,0.180409667
584,0.179695333,0.177174,0.182817667
585,0.079631767,0.077514567,0.0806215
586,0.0805802,0.0789055,0.081205267
587,0.081168267,0.080528167,0.0819439
588,0.093668233,0.0929295,0.094585467
589,0.094374767,0.093068367,0.095305133
590,0.0951721,0.093887433,0.096647367
591,0.0643712,0.063124767,0.0654211
592,0.0652194,0.0639772,0.0659274
593,0.065723333,0.0647485,0.066472167
594,0.245078,0.234836,0.25443
595,0.252520333,0.244488333,0.258244667
596,0.257898667,0.250958667,0.264432667
597,0.0823264,0.079976467,0.084100533
598,0.083352633,0.0815032,0.084100533
599,0.083979233,0.082447267,0.0848705
600,0.147673667,0.145761333,0.149934333
601,0.149677667,0.146899667,0.152436333
602,0.151708,0.149153333,0.153116333
603,0.064254167,0.0631264,0.064747067
604,0.064935767,0.064039067,0.066004433
605,0.065878,0.064573267,0.0664479
606,0.191743333,0.187798,0.194294667
607,0.193874667,0.190243,0.194736333
608,0.194961,0.19395,0.197012333
609,0.0648786,0.063734367,0.0655729
610,0.065560533,0.064939533,0.066443933
611,0.066226733,0.065147467,0.0670258
612,0.092205667,0.0906184,0.094602033
613,0.093618133,0.091918233,0.094602033
614,0.0947031,0.0932268,0.0958901
615,0.0955241,0.094460633,0.0964848
616,0.0963243,0.095238367,0.0970387
617,0.096854333,0.0954336,0.097327767
618,0.228475333,0.224433667,0.233712667
619,0.231929333,0.227037667,0.235229
620,0.23562,0.230933667,0.238837333
621,0.1005737,0.097218,0.102448133
622,0.101971033,0.099701767,0.1026645
623,0.102541567,0.1014426,0.103934067
624,0.127497667,0.125667667,0.129282667
625,0.128701667,0.126986,0.129926333
626,0.129691,0.127697333,0.130793333
627,0.265704,0.256418,0.276477667
628,0.272628333,0.264136333,0.27965
629,0.280169,0.269728667,0.292518
630,0.097144933,0.094889733,0.0994641
631,0.0986789,0.095686167,0.099836433
632,0.099725133,0.0979019,0.101468167
633,0.249528,0.241435333,0.260924667
634,0.259025667,0.245894,0.262889
635,0.265111667,0.258264,0.271846333
636,0.269971667,0.258221333,0.280399667
637,0.277643667,0.264391667,0.282833
638,0.283648333,0.278168333,0.291217667
639,0.064061233,0.0629625,0.064881333
640,0.064676833,0.063910767,0.065434667
641,0.065397633,0.0643283,0.067092733
642,0.063076233,0.061706533,0.063857067
643,0.063763433,0.062747133,0.064410967
644,0.064264433,0.063610433,0.064962567
645,0.172816,0.168701,0.174665333
646,0.174431667,0.171722,0.176396
647,0.176232667,0.173710333,0.178676667
