gen,AVG,MIN,MAX
479,0.267786,0.265356667,0.272481
480,0.160096667,0.155295667,0.164006
481,0.162628333,0.159396,0.167101
482,0.165853667,0.160840333,0.167888
483,0.081853633,0.0801039,0.082942167
484,0.082480233,0.081344667,0.0830948
485,0.082974433,0.082130533,0.083350433
486,0.0762965,0.075933,0.077038067
487,0.076760433,0.075933,0.077517367
488,0.077386533,0.0764481,0.07777
489,0.189628,0.188020667,0.191511667
490,0.191123333,0.18881,0.192908
491,0.192408667,0.190269,0.194233
492,0.125647,0.123759333,0.127811333
493,0.127043,0.124667,0.128461667
494,0.128121,0.126637667,0.128993333
495,0.103699333,0.101682433,0.104820333
496,0.104647,0.103120433,0.106159333
497,0.105623667,0.1033717,0.106904333
498,0.235829667,0.228270333,0.243997333
499,0.242985,0.231993,0.252648
500,0.250486,0.239629,0.256911667
501,0.225378667,0.216691,0.233952667
502,0.233217333,0.22216,0.242483667
503,0.240901667,0.230612667,0.248401
504,0.264689333,0.258602333,0.268962333
505,0.270569,0.262238,0.278776333
506,0.27706,0.267803,0.283340667
507,0.068771733,0.065021733,0.070940033
508,0.070257067,0.067951,0.0710179
509,0.071047533,0.069789733,0.072069967
510,0.066321967,0.065727933,0.067009333
511,0.066926167,0.066326267,0.0683143
512,0.067741267,0.066352633,0.069186067
513,0.229931333,0.215031333,0.234366
514,0.234248333,0.230476,0.237120667
515,0.237488667,0.233318,0.241636333
516,0.074133533,0.072964133,0.075479467
517,0.074985767,0.073015033,0.0759808
518,0.0758552,0.0745797,0.0765441
519,0.141529333,0.140111333,0.142542333
520,0.142564667,0.141294,0.144351667
521,0.144407333,0.141889667,0.146662333
522,0.248433,0.238910333,0.255505667
523,0.255340667,0.245159,0.262591333
524,0.262543,0.25512,0.273459333
525,0.272854,0.25241,0.281611
526,0.279263333,0.273096333,0.287845333
527,0.286233333,0.277106333,0.294006667
528,0.105100433,0.099840633,0.108102
529,0.107398,0.103720967,0.109299333
530,0.109483333,0.1065453,0.112764
531,0.070308967,0.068807533,0.071009467
532,0.0709683,0.0698672,0.071757433
533,0.071533867,0.070887833,0.072254933
534,0.117715,0.116382333,0.119393333
535,0.118738667,0.117373667,0.120150333
536,0.119895667,0.117932667,0.121397
537,0.075198667,0.073906333,0.076346867
538,0.075965967,0.075095767,0.076788067
539,0.076466933,0.075519433,0.076998867
540,0.176562,0.172832667,0.179049333
541,0.178446333,0.174807667,0.180008333
542,0.179867,0.177481,0.181078667
543,0.272182333,0.267239,0.282047
544,0.279914667,0.269181333,0.287180667
545,0.287994667,0.28115,0.295954
546,0.168265,0.165120333,0.171472667
547,0.170741,0.166438667,0.172317667
548,0.172300667,0.17046,0.174942333
549,0.272608667,0.26509,0.279201
550,0.279217667,0.271188667,0.286827667
551,0.286120667,0.277242667,0.292184
552,0.181549333,0.17698,0.185423
553,0.184140667,0.180459,0.186607667
554,0.186535667,0.183910667,0.189012
555,0.0696371,0.0682483,0.070341567
556,0.0702662,0.069406433,0.071249133
557,0.071024633,0.069973167,0.071974133
558,0.211357667,0.206006667,0.220001667
559,0.217739333,0.209695,0.224650333
560,0.223856333,0.213826667,0.229274333
561,0.281996,0.272785333,0.286445333
562,0.287438667,0.282199667,0.295004667
563,0.292646667,0.286970667,0.300086333
564,0.066619133,0.064188767,0.0675808
565,0.067561133,0.065945967,0.0684624
566,0.068101433,0.067339067,0.068975667
567,0.297551667,0.289889667,0.302736333
568,0.300882333,0.297526333,0.303343333
569,0.304673,0.299753667,0.311201333
570,0.170888667,0.167608,0.172644333
571,0.172297333,0.170030333,0.173814333
572,0.173531,0.171597,0.17503
573,0.086232733,0.084882267,0.086842167
574,0.086904133,0.085857033,0.088237833
575,0.0879839,0.086455233,0.088833
576,0.067877533,0.066351467,0.068778133
577,0.0687497,0.067407133,0.0703646
578,0.069696633,0.068317967,0.070945733
579,0.105331667,0.1038991,0.106273333
580,0.106175333,0.1049248,0.106943
581,0.106958,0.105595,0.108082333
582,0.118582,0.116854,0.120202667
583,0.119627667,0.118332333,0.121544333
584,0.121016667,0.118334667,0.122707667
585,0.155681667,0.153768333,0.157552
586,0.157105667,0.154878,0.158326667
587,0.158118333,0.156886,0.159319333
588,0.215298,0.207892333,0.222982
589,0.220898,0.213495,0.228413667
590,0.227337667,0.219722333,0.238549
591,0.264083333,0.255368667,0.273435333
592,0.271537667,0.261984,0.281810667
593,0.279751,0.271158,0.285684667
594,0.312161,0.299039667,0.319086333
595,0.319544333,0.30942,0.329244
596,0.326634333,0.318531,0.331948667
597,0.132037,0.128113667,0.133201333
598,0.133312667,0.131685,0.135083333
599,0.134588,0.132841,0.135551333
600,0.055165667,0.053659633,0.056222333
601,0.056131733,0.0552693,0.057077
602,0.056927933,0.0557909,0.057644733
603,0.072946133,0.071494133,0.0735841
604,0.073604,0.0727041,0.074841333
605,0.0743192,0.073172533,0.0749363
606,0.074163867,0.0731696,0.0748302
607,0.0746289,0.0739458,0.075694333
608,0.075233633,0.074213133,0.075894267
609,0.251569,0.242878667,0.262542333
610,0.259296333,0.248295333,0.266049333
611,0.266390667,0.259213333,0.270933
612,0.289509333,0.281022333,0.292663667
613,0.293873667,0.289429,0.301631667
614,0.300334667,0.293102667,0.310783
615,0.0713587,0.069018833,0.072511267
616,0.072255333,0.0709583,0.072901633
617,0.0727139,0.072027667,0.073318233
618,0.102114667,0.100319767,0.103622333
619,0.103424,0.101852,0.104588
620,0.104443,0.103102333,0.106009333
621,0.105878333,0.104506667,0.107427667
622,0.106823333,0.105273,0.108576
623,0.108028,0.106252667,0.108824
624,0.25269,0.242784667,0.262518667
625,0.261866333,0.251605,0.270304
626,0.269553667,0.257238,0.280293667
627,0.070910533,0.068784933,0.071998667
628,0.071515933,0.0708193,0.072183567
629,0.072031633,0.071374167,0.0727412
630,0.0735291,0.0724721,0.0742207
631,0.074051467,0.0735389,0.075027767
632,0.074826067,0.0736705,0.075709933
633,0.279367667,0.269982667,0.285148
634,0.286196,0.279894667,0.293122333
635,0.292457333,0.285152,0.296415667
636,0.0510031,0.049372933,0.051707067
637,0.051439067,0.050557167,0.051742
638,0.051811567,0.0514503,0.052229667
639,0.181659333,0.179583,0.183236333
640,0.182722,0.180983667,0.184631
641,0.184039,0.181628,0.186115667
642,0.132535333,0.130828667,0.134576667
643,0.134057667,0.131563,0.136070333
644,0.135279,0.13262,0.136677333
645,0.225286667,0.216059667,0.234967667
646,0.233043,0.224843667,0.240999667
647,0.239109667,0.231452333,0.247621
648,0.187773667,0.182664,0.189114667
649,0.189236333,0.187080333,0.191365
650,0.190775667,0.188508667,0.193457667
651,0.110867667,0.108365333,0.112131333
652,0.111805333,0.110355333,0.112301667
653,0.112363667,0.111544,0.113629
654,0.249222,0.244814,0.253346667
655,0.253022,0.248747,0.256982
656,0.256102667,0.253114667,0.258204
657,0.0659513,0.064225167,0.066841267
658,0.066863667,0.065315533,0.068533733
659,0.068156533,0.066338867,0.069222767
660,0.113281333,0.111081,0.115104667
661,0.114676667,0.112965,0.115734667
662,0.115808333,0.113949667,0.117416667
663,0.249927333,0.243632333,0.258302667
664,0.256292333,0.248717667,0.266760667
665,0.264839,0.255021333,0.276870333
666,0.282570333,0.270387333,0.290036333
667,0.290517667,0.280679,0.296726667
668,0.296903,0.289448333,0.303384667
669,0.294413667,0.285002667,0.302095
670,0.301766667,0.291814667,0.310683
671,0.309023333,0.300049667,0.315258
672,0.16981,0.165737,0.172568333
673,0.172018333,0.169497333,0.174657667
674,0.174439,0.170726,0.177681
675,0.150678,0.148018333,0.153513
676,0.152527667,0.149470667,0.156694667
677,0.155455667,0.151529,0.156932667
678,0.067541767,0.066229833,0.068333233
679,0.068224267,0.067336167,0.069193533
680,0.068972333,0.067925767,0.069858033
681,0.069908933,0.069111367,0.070814033
682,0.070565367,0.069644933,0.072187067
683,0.071525333,0.069997867,0.072276067
684,0.191837333,0.188844,0.193857667
685,0.193178,0.191324667,0.194935667
686,0.194511,0.191761667,0.196459
687,0.071702967,0.0704378,0.0727805
688,0.072588633,0.071202967,0.0734469
689,0.073304633,0.0722375,0.074159467
690,0.242359,0.235784,0.249812
691,0.248806667,0.241848667,0.254522667
692,0.255240333,0.246263,0.264135333
693,0.146071,0.14271,0.148353333
694,0.148044,0.14486,0.150141
695,0.149330333,0.147487333,0.151474333
696,0.058821267,0.056693733,0.059987233
697,0.059546067,0.0580788,0.060413367
698,0.060222567,0.0593262,0.060557433
699,0.065742767,0.064755967,0.066482967
700,0.0663581,0.0653373,0.066869533
701,0.0669067,0.066185033,0.067831167
